section_id,doc_id,doc_type,year_th,year_ce,name_short,era,regime_type,parent_doc_id,chapter_number,chapter_title,section_number,section_role,target_chapter,target_section_no,change_mode,text
const_2515_s_1,const_2515,interim,2515,1972,Constitution 2515,dictatorship,military,,0,บททั่วไป,1,content,,,content,ประเทศไทยเป็นราชอาณาจักรอันหนึ่งอันเดียว จะแบ่งแยกมิได้ ฉบับพิเศษ หน้า 3 พระมหากษัตริย์ทรงเป็นพระประมุขและดำรงตำแหน่ง จอมทัพไทย
const_2515_s_2,const_2515,interim,2515,1972,Constitution 2515,dictatorship,military,,0,บททั่วไป,2,content,,,content,อำนาจอธิปไตยมาจากปวงชนชาวไทย พระมหา กษัตริย์ผู้เป็นประมุขทรงใช้อำนาจนั้นแต่โดยบทบัญญัติแห่ง ธรรมนูญการปกครองนี้
const_2515_s_3,const_2515,interim,2515,1972,Constitution 2515,dictatorship,military,,0,บททั่วไป,3,content,,,content,พระมหากษัตริย์ทรงใช้อำนาจนิติบัญญัติทางสภา นิติบัญญัติแห่งชาติ ทรงใช้อำนาจบวารทางคณะรัฐมนตรี และ ทรงใช้อำนาจตุลาการทางศาล
const_2515_s_4,const_2515,interim,2515,1972,Constitution 2515,dictatorship,military,,0,บททั่วไป,4,content,,,content,พระมหากษัตริย์ทรงดำรงอยู่ในฐานะอันเป็น ที่เคารพสักการะ ผู้ใดจะละเมิดมิได้ และจะกล่าวหาหรือ พ้องร้องในทางใด ๆ มิได้
const_2515_s_5,const_2515,interim,2515,1972,Constitution 2515,dictatorship,military,,0,บททั่วไป,5,content,,,content,ให้มีคณะองคมนตรีคณะหนึ่งมีจำนวนไม่เกิน เก้าคน การแต่งตั้งและการพ้นจากตำแหน่งองคมนตรีให้เป็นไป ตามพระราชอัธยาศัย
const_2515_s_6,const_2515,interim,2515,1972,Constitution 2515,dictatorship,military,,0,บททั่วไป,6,content,,,content,ให้มีสภานิติบัญญัติแห่งชาติประกอบด้วย สมาชิกจำนวนสองร้อยเก้าสิบเก้าคน ซึ่งพระมหากษัตริย์ทรง แต่งตั้งจากผู้มีสัญชาติไทยโดยกำเนิด และมีอายุไม่ต่ำกว่า สามสิบห้าปีบริบูรณ์ ฉบับพิเศษ หน้า 4 สมาชิกภาพของสมาชิกสภานิติบัญญัติแห่งชาติมีวาระ คราวละสามปีนับแต่วันที่พระมหากษัตริย์ทรงแต่งตั้ง พระมหากษัตริย์ทรงไว้ซึ่งพระราชอำนาจที่จะแต่งตั้งผู้ซึ่ง ออกตามวาระเป็นสมาชิกอีกได้ ถ้าตำแหน่งสมาชิกสภานิติบัญญัติแห่งชาติว่างลงเพราะเหตุ อื่นใดนอกจากถึงคราวออกตามวาระ พระมหากษัตริย์จะทรง แต่งตั้งบุคคลผู้มีคุณสมบัติตามวรรคหนึ่งเข้ามาเป็นสมาชิกแทน ก็ได้ ในกรณีที่ได้ทรงแต่งตั้ง สมาชิกซึ่งเข้ามาแทนนั้นย่อมอยู่ ในตำแหน่งได้เพียงครบตามวาระของผู้ซึ่งตนแทน
const_2515_s_7,const_2515,interim,2515,1972,Constitution 2515,dictatorship,military,,0,บททั่วไป,7,content,,,content,พระมหากษัตริย์ทรงแต่งตั้งสมาชิกสภานิติ บัญญัติแห่งชาติตามมติของสภาให้เป็นประธานสภาคนหนึ่ง เป็น รองประธานสภาคนหนึ่งหรือหลายคนก็ได้
const_2515_s_8,const_2515,interim,2515,1972,Constitution 2515,dictatorship,military,,0,บททั่วไป,8,content,,,content,ภายใต้บังคับมาตรา 10 การประชุมสภานิติ บัญญัติแห่งชาติต้องมีสมาชิกมาประชุมไม่ต่ำกว่าหนึ่งในสาม ของจำนวนสมาชิกทั้งหมด จึงจะเป็นองค์ประชุม ภายใต้บังคับมาตรา 10 และมาตรา 11 สภานิติบัญญัติแห่ง ชาติมีอำนาจตราข้อบังคับเกี่ยวกับการเลือกและการปฏิบัติหน้าที่ ของประธานสภา รองประธานสภาและกรรมาธิการ วิธีการ ฉบับพิเศษ หน้า 5 ประชุม การเสนอและพิจารณาร่างพระราชบัญญัติ การพิจารณา ร่างรัฐธรรมนูญ การเสนอญัตติ การอภิปราย การลงมติ การ ตั้งกระทู้ถาม การรักษาระเบียบและความเรียบร้อย และกิจการ อื่นเพื่อดำเนินการตามอำนาจหน้าที่
const_2515_s_9,const_2515,interim,2515,1972,Constitution 2515,dictatorship,military,,0,บททั่วไป,9,content,,,content,พระมหากษัตริย์ทรงตราพระราชบัญญัติโดย คำแนะนำและยินยอมของสภานิติบัญญัติแห่งชาติ ร่างพระราชบัญญัติจะเสนอได้ก็แต่โดยสมาชิกสภานิติ บัญญัติแห่งชาติหรือคณะรัฐมนตรี แต่ร่างพระราชบัญญัติ เกี่ยวด้วยการเงิน ซึ่งหมายความถึงร่างพระราชบัญญัติว่าด้วย ข้อความต่อไปนี้ทั้งหมดหรือแต่อย่างใดอย่างหนึ่ง กล่าวคือ การ ตั้งขึ้นหรือยกเลิกหรือลดหรือเปลี่ยนแปลงแก้ไขหรือผ่อนหรือ วางระเบียบการบังคับอันเกี่ยวกับภาษีหรืออากรการจัดสรรหรือ รับหรือรักษาหรือจ่ายหรือก่อภาระผูกพันเงินแผ่นดิน หรือการ ลดรายได้แผ่นดิน หรือการกู้เงิน หรือการค้ำประกัน หรือการ ใช้เงินกู้ หรือร่างพระราชบัญญัติว่าด้วยเงินตรา จะเสนอได้ ก็แต่โดยคณะรัฐมนตรี ในกรณีเป็นที่สงสัยว่าร่างพระราชบัญญัติซึ่งสมาชิกสภานิติ บัญญัติแห่งชาติเป็นผู้เสนอจะเป็นร่างพระราชบัญญัติเกี่ยวด้วย การเงินหรือไม่ ให้เป็นอำนาจของประธานสภาที่จะวินิจฉัย ฉบับพิเศษ หน้า 6
const_2515_s_10,const_2515,interim,2515,1972,Constitution 2515,dictatorship,military,,0,บททั่วไป,10,content,,,content,คณะรัฐมนตรีเป็นผู้เสนอร่างรัฐธรรมนูญ ต่อสภานิติบัญญัติแห่งชาติ การพิจารณาร่างรัฐธรรมนูญต้องกระทำเป็นสามวาระ สำหรับการพิจารณาในวาระที่หนึ่งและวาระที่สอง ให้เป็นไปตามข้อบังคับการประชุมของสภานิติบัญญัติแห่งชาติ สำหรับวาระที่สาม ให้กระทำได้เมื่อการพิจารณาวาระที่สองได้ล่วงพ้นไปแล้วสิบห้าวัน การออกเสียงลงคะแนนในวาระที่สาม ให้ใช้วิธีเรียกชื่อ และต้องมีเสียงเห็นชอบด้วยในการที่จะให้ประกาศใช้เป็นรัฐธรรมนูญไม่ต่ำกว่าสองในสามของจำนวนสมาชิกทั้งหมด การประชุมตามความในวรรคสาม ต้องมีสมาชิกมาประชุมไม่น้อยกว่าสามในสี่ของจำนวนสมาชิกทั้งหมด จึงจะเป็นองค์ประชุม เมื่อสภานิติบัญญัติแห่งชาติได้ลงมติให้ความเห็นชอบในวาระที่สามแล้ว ให้ประธานสภานำร่างรัฐธรรมนูญขึ้นทูลเกล้า ทูลกระหม่อมถวายพระมหาภษัตริย์เพื่อทรงลงพระปรมาภิไธย ประกาศใช้เป็นรัฐธรรมนูญ การประกาศใช้รัฐธรรมนูญ ให้ประธานสภาลงนามรับสนองพระบรมราชโองการ
