section_id,doc_id,doc_type,year_th,year_ce,name_short,era,regime_type,parent_doc_id,chapter_number,chapter_title,section_number,section_role,target_chapter,target_section_no,change_mode,text
const_2495_s_1_wrapper,const_2495,amendment,2495,1952,Constitution 2495,post_coup_1947,military,const_2475,0,,1,wrapper,,,reinstate,ให้ใช้รัฐธรรมนูญแห่งราชอาณาจักรไทย ฉบับ พุทธศักราช 2475 พร้อมทั้งรัฐธรรมนูญแก้ไขเพิ่มเติมว่าด้วย นามประเทศ พุทธศักราช 2482 เป็นรัฐธรรมนูญแห่งราช อาณาจักรไทยฉบับถาวรตั้งแต่วันประกาศในราชกิจจานุเบกษา เป็นต้นไป
const_2495_s_2_wrapper,const_2495,amendment,2495,1952,Constitution 2495,post_coup_1947,military,const_2475,0,,2,wrapper,1.0,,chapter_amended,"ความในหมวด 1 ของรัฐธรรมนูญแห่งราช อาณาจักรไทย ฉบับพุทธศักราช 2475 ให้แก้ไขเพิ่มเติม ดังต่อไปนี้ (1) ให้ยกเลิกมาตรา 9 ถึงมาตรา 11 (2) ให้แก้เลขมาตรา 4 ถึงมาตรา 8 เป็นเลขมาตรา 5 ถึงมาตรา 9 ตามลำดับ (3) ให้เพิ่มมาตราดังต่อไปนี้เป็นมาตรา 4 และ มาตรา 10 ถึงมาตรา 23 ตามลำดับ ""มาตรา 4 ผู้ใดจะกล่าวหาหรือฟ้องร้องพระมหากษัตริย์ ในทางใด ๆ มิได้"" ""มาตรา 10 พระมหากษัตริย์ทรงไว้ซึ่งพระราชอำนาจ ที่จะสถาปนาฐานันดรศักดิ์ และพระราชทานเครื่องราช อิสริยาภรณ์"" --- ฉบับพิเศษ หน้า 6 ตอนที่ 15 เล่ม 69 ราชกิจจานุเบกษา 8 มีนาคม 2495 "" มาตรา 11 พระมหากษัตริย์ทรงไว้ซึ่งพระราชอำนาจ ในการเลือกและแต่งตั้งผู้ทรงคุณวุฒิเป็นประธานองคมนตรีคน หนึ่ง และองคมนตรีอีกไม่มากกว่าแปดคน ประกอบเป็นคณะ องคมนตรี คณะองคมนตรีมีหน้าที่ถวายความเห็นต่อพระมหากษัตริย์ ในพระราชกรณียกิจทั้งปวงที่พระมหากษัตริย์ทรงปรึกษา และ หน้าที่อื่นตามที่บัญญัติในรัฐธรรมนูญนี้ "" "" มาตรา 12 การเลือกและแต่งตั้งองคมนตรีก็ดี การ ให้องคมนตรีพ้นจากตำแหน่งก็ดี ให้เป็นไปตามพระราช อัธยาศัย "" "" มาตรา 13 องคมนตรีต้องไม่เป็นข้าราชการประจำ รัฐมนตรีหรือข้าราชการการเมืองอื่น หรือสมาชิกสภาผู้แทน ราษฎร และต้องไม่แสดงการฝักใฝ่ในพรรคการเมืองใด ๆ "" "" มาตรา 14 ก่อนเข้ารับหน้าที่ องคมนตรีต้องปฏิญาณ ตนเฉพาะพระพักตร์พระมหากษัตริย์ว่า จะซื้อสัตย์สุจริตและ จงรักภักดีต่อพระมหากษัตริย์ และจะปฏิบัติหน้าที่เพื่อ ประโยชน์ของประเทศและประชาชน ทั้งจะรักษาไว้และปฏิบัติ ตามซึ่งรัฐธรรมนูญแห่งราชอาณาจักรไทยทุกประการ "" --- ฉบับพิเศษ หน้า 7 ตอนที่ 15 เล่ม 69 ราชกิจจานุเบกษา 8 มีนาคม 2495 "" มาตรา 15 องคมนตรีพ้นจากตำแหน่งเมื่อ ตาย ลาออก หรือมีพระบรมราชโองการให้พ้นจากตำแหน่ง "" "" มาตรา 16 การแต่งตั้งและถอดถอนข้าราชการใน พระองค์ และสมุหราชองครักษ์ ให้เป็นไปตามพระราช อัธยาศัย "" "" มาตรา 17 ในเมื่อพระมหากษัตริย์จะไม่ประทับอยู่ใน ราชอาณาจักร หรือด้วยเหตุใดเหตุหนึ่งจะทรงบริหารพระราช ภาระไม่ได้ จะได้ทรงแต่งตั้งผู้ใดผู้หนึ่งด้วยความเห็นชอบ ของสภาผู้แทนราษฎรเป็นผู้สำเร็จราชการแทนพระองค์ และ ให้ประธานสภาผู้แทนราษฎรเป็นผู้ลงนามรับสนองพระบรมราช โองการ "" "" มาตรา 18 ในกรณีที่พระมาราญัติริย์มิได้ทรงแต่งตั้ง ผู้สำเร็จราชการแทนพระองค์ตามความในมาตรา 17 ก็ดี ใน กรณีที่พระมหากษัตริย์ไม่สามารถทรงแต่งตั้งผู้สำเร็จราชการแทน พระองค์เพราะยังไม่ทรงบรรลุนิติภาวะ หรือเพราะเหตุอื่น ใดก็ดี ให้คณะองคมนตรีเสนอชื่อผู้ใดผู้หนึ่งที่สมควรดำรง ตำแหน่งผู้สำเร็จราชการแทนพระองค์ต่อสภาผู้แทนราษฎรเพื่อ ขอความเห็นชอบ เมื่อสภาผู้แทนราษฎรให้ความเห็นชอบ --- ฉบับพิเศษ หน้า 8 ตอนที่ 15 เล่ม 69 ราชกิจจานุเบกษา 8 มีนาคม 2495 แล้ว ก็ให้ประธานสภาผู้แทนราษฎรประกาศในพระปรมาภิไธย พระมหาเกษมศิริ์แต่งตั้งผู้นั้นเป็นผู้สำเร็จราชการแทนพระองค์ ในกรณีที่ไม่มีคณะองคมนตรี ให้คณะรัฐมนตรีทำหน้าที่แทนคณะองคมนตรีตามความในวรรคแรก"" ""มาตรา 19 ในระหว่างที่ไม่มีผู้สำเร็จราชการแทนพระองค์ ตามที่บัญญัติไว้ในมาตรา 17 หรือมาตรา 18 ก็ดี ในกรณีที่ผู้สำเร็จราชการแทนพระองค์ ซึ่งได้รับการแต่งตั้งตามความในมาตรา 17 หรือมาตรา 18 ไม่สามารถปฏิบัติหน้าที่ได้ด้วยเหตุใดเหตุหนึ่งก็ดี ให้ประธานองคมนตรีทำหน้าที่ผู้สำเร็จราชการแทนพระองค์ชั่วคราว ในระหว่างที่ประธานองคมนตรีทำหน้าที่ผู้สำเร็จราชการแทนพระองค์ ประธานองคมนตรีจะปฏิบัติหน้าที่ในฐานะเป็นประธานองคมนตรีมิได้ ในกรณีที่ประธานองคมนตรีไม่สามารถปฏิบัติหน้าที่ได้ด้วยเหตุใดเหตุหนึ่ง ให้คณะองคมนตรีเลือกองคมนตรีคนหนึ่งขึ้นเป็นประธานองคมนตรีชั่วคราว ในกรณีที่ไม่มีคณะองคมนตรี ให้คณะรัฐมนตรีทำหน้าที่แทนประธานองคมนตรีตามความในวรรคแรก"" --- ฉบับพิเศษ หน้า 9 ตอนที่ 15 เล่ม 69 ราชกิจจานุเบกษา 8 มีนาคม 2495 ""มาตรา 20 ก่อนเข้ารับหน้าที่ ผู้สำเร็จราชการแทน พระองค์ซึ่งได้รับแต่งตั้งตามความในมาตรา 17 หรือมาตรา 18 ต้องปฏิญาณตนในที่ประชุมสภาผู้แทนราษฎรด้วยถ้อยคำว่า จะ ซื่อสัตย์สุจริตและจงรักภักดีต่อพระมหากษัตริย์ และจะปฏิบัติ หน้าที่เพื่อประโยชน์ของประเทศและประชาชน ทั้งจะรักษา ไว้และปฏิบัติตามซึ่งรัฐธรรมนูญแห่งราชอาณาจักรไทยทุก ประการ"" ""มาตรา 21 การสืบราชสมบัติให้เป็นไปโดยนัยแห่ง กฎมณเฑียรบาล ว่าด้วยการสืบราชสันตติวงศ์ พระพุทธศักราช 2467 และประกอบด้วยความเห็นชอบของสภาผู้แทนราษฎร การยกเลิกหรือแก้ไขเพิ่มเติมกฎมณเฑียรบาลว่าด้วยการ สืบราชสันตติวงศ์ พระพุทธศักราช 2467 จะกระทำมิได้"" ""มาตรา 22 พระมหากษัตริย์ทรงบรรลุนิติภาวะเมื่อพระ ชนมายุครบสิบแปดปีบริบูรณ์"" ""มาตรา 23 ในกรณีที่ราชบัลลังก์หากว่างลง ให้คณะ องคมนตรีเสนอพระนามผู้สืบราชสันตติวงศ์ตามกฎมณเฑียรบาล ว่าด้วยการสืบราชสันตติวงศ์ พระพุทธศักราช 2467 ต่อสภา --- ฉบับพิเศษ หน้า 10 ตอนที่ 15 เล่ม 69 ราชกิจจานุเบกษา 8 มีนาคม 2495 ผู้แทนราษฎร เพื่อขอความเห็นชอบ เมื่อสภาให้ความเห็นชอบแล้ว ให้สภาอัญเชิญองค์ผู้สืบราชสันตติวงศ์ขึ้นทรงราชย์เป็นพระมหากษัตริย์สืบไป แล้วให้ประธานสภาประกาศเพื่อให้ประชาชนทราบ ในระหว่างที่ยังไม่มีประกาศองค์ผู้สืบราชสันตติวงศ์ตามมาตรานี้ ถ้าได้มีการแต่งตั้งผู้ใดเป็นผู้สำเร็จราชการแทนพระองค์ไว้ ตามความในมาตรา 17 หรือมาตรา 18 ก็ให้ผู้นั้นปฏิบัติหน้าที่ผู้สำเร็จราชการแทนพระองค์ไปพลางก่อน แต่ถ้าไม่มีผู้สำเร็จราชการแทนพระองค์ดังกล่าวนี้ ก็ให้ประธานองคมนตรีเป็นผู้สำเร็จราชการแทนพระองค์ไปพลางก่อน ในกรณีที่ประธานองคมนตรีเป็นผู้สำเร็จราชการแทนพระองค์ตามความในวรรคก่อน ให้นำบทบัญญัติมาตรา 19 วรรคสองและวรรคสามมาใช้บังคับ ในกรณีที่ไม่มีคณะองคมนตรี ให้คณะรัฐมนตรีทำหน้าที่แทนคณะองคมนตรี หรือประธานองคมนตรี แล้วแต่กรณี"""
const_2495_s_3_wrapper,const_2495,amendment,2495,1952,Constitution 2495,post_coup_1947,military,const_2475,0,,3,wrapper,2.0,,chapter_amended,"ความในหมวด 2 ของรัฐธรรมนูญแห่งราชอาณาจักรไทย ฉบับพุทธศักราช 2475 ให้แก้ไขเพิ่มเติมดังต่อไปนี้ --- ฉบับพิเศษ หน้า 11 ตอนที่ 15 เล่ม 69 ราชกิจจานุเบกษา 8 มีนาคม 2495 (1) ให้ยกเลิกมาตรา 13 ถึงมาตรา 15 (2) ให้แก้เลขมาตรา 12 เป็นเลขมาตรา 24 (3) ให้เพิ่มมาตราตั้งต่อไปนี้เป็นมาตรา 25 ถึงมาตรา 37 ตามลำดับ ""มาตรา 25 บุคคลย่อมมีเสรีภาพบริบูรณ์ในการถือ ศาสนา นิกายของศาสนา หรืออัทธินิยมในทางศาสนา และ ย่อมมีเสรีภาพในการปฏิบัติพิธีกรรมตามความเชื่อถือของตน เมื่อไม่เป็นปฏิบัติการที่ของพลเมือง และไม่เป็นการ ขัดขวางต่อความสงบเรียบร้อยหรือศีลธรรมอันดีของประชาชน ในการใช้เสรีภาพดังกล่าวในวรรคก่อน บุคคลย่อมได้รับ ความคุ้มครองมิให้รัฐกระทำการใด ๆ อันเป็นการรอนสิทธิ หรือ เสียประโยชน์อันควรมีควรได้เพราะเหตุที่ถือศาสนา นิกาย ของศาสนา หรืออัทธินิยมในทางศาสนา หรือปฏิบัติพิธีกรรม ตามความเชื่อถือแตกต่างจากบุคคลอื่น"" ""มาตรา 26 บุคคลย่อมมีเสรีภาพบริบูรณ์ในทรัพย์สิน การพูด การเขียน การพิมพ์ การโฆษณา การศึกษาอบรม --- ฉบับพิเศษ หน้า 12 ตอนที่ 15 เล่ม 69 ราชกิจจานุเบกษา 8 มีนาคม 2495 การชุมนุมสาธารณะ การตั้งสมาคม การตั้งพรรคการเมือง ทั้งนี้ภายใต้บังคับแห่งบทกฎหมาย"" ""มาตรา 27 บุคคลย่อมมีเสรีภาพบริบูรณ์ในร่างกาย การจับกุม คุมขัง หรือตรวจค้นตัวบุคคลไม่ว่าในกรณีใด ๆ จะกระทำได้ก็แต่โดยอาศัยอำนาจตามบทบัญญัติแห่งกฎหมาย"" ""มาตรา 28 การเกณฑ์แรงงานจะกระทำได้ก็แต่โดย อาศัยอำนาจตามบทบัญญัติแห่งกฎหมาย"" ""มาตรา 29 รัฐย่อมเคารพต่อกรรมสิทธิ์ในทรัพย์สินของ เอกชน การโอนกรรมสิทธิ์ในทรัพย์สินของเอกชนมาเป็นของ รัฐจะกระทำมิได้ เว้นแต่จำเป็นเพื่อการอันเป็นสาธารณูปโภค หรือการอันจำเป็นในการป้องกันประเทศโดยตรง หรือการได้ มาซึ่งทรัพยากรธรรมชาติ หรือประโยชน์ของรัฐอย่างอื่น และ ต้องชดใช้ค่าทดแทนอันเป็นธรรมให้แก่เจ้าของหรือผู้ทรงสิทธิ บรรดาที่ได้รับความเสียหายในการโอนกรรมสิทธิ์นั้น"" ""มาตรา 30 บุคคลย่อมมีเสรีภาพบริบูรณ์ในเคหสถาน บุคคลย่อมได้รับความคุ้มครองในการที่จะอยู่อาศัยและ ครอบครองเคหสถานโดยปกติสุข การเข้าไปในเคหสถานโดย --- ฉบับพิเศษ หน้า 13 ตอนที่ 15 เล่ม 69 ราชกิจจานุเบกษา 8 มีนาคม 2495 ปราศจากความยินยอมของผู้ครอบครองก็ดี การตรวจค้น เคหสถานก็ดี จะกระทำได้ก็แต่โดยอาศัยอำนาจตามบทบัญญัติ แห่งกฎหมาย"" ""มาตรา 31 บุคคลย่อมมีเสรีภาพบริบูรณ์ในการเลือกถิ่น ที่อยู่ภายในราชอาณาจักรและในการประกอบอาชีพ ทั้งนี้ภายใต้ บังคับแห่งบทกฎหมาย การเนรเทศบุคคลผู้มีสัญชาติไทยออกนอกราชอาณาจักร จะ กระทำมิได้ "" ""มาตรา 32 บุคคลคนเดียว หรือหลายคนร่วมกัน ย่อมมีสิทธิเสนอเรื่องราวร้องทุกข์ภายในเงื่อนไขและวิธีการที่ กฎหมายบัญญัติ"" ""มาตรา 33 สิทธิของบุคคลในครอบครัวย่อมได้รับความ คุ้มครอง"" ""มาตรา 34 สิทธิของบุคคลที่จะฟ้องหน่วยราชการซึ่ง เป็นนิติบุคคลให้รับผิดเพื่อการกระทำของเจ้าพนักงานในฐานะ เสมือนเป็นตัวการหรือนายจ้างย่อมได้รับความคุ้มครอง"" --- ฉบับพิเศษ หน้า 14 ตอนที่ 15 เล่ม 69 ราชกิจจานุเบกษา 8 มีนาคม 2495 ""มาตรา 35 บุคคลจะใช้สิทธิและเสรีภาพตามรัฐธรรมนูญ นี้ให้เป็นปฏิปักษ์ต่อชาติ ศาสนา พระมหากษัตริย์และ รัฐธรรมนูญมิได้"" ""มาตรา 36 บุคคลซึ่งเป็นทหาร ตำรวจ ข้าราชการ ประจำอื่น และพนักงานเทศบาลย่อมมีสิทธิและเสรีภาพตาม รัฐธรรมนูญเช่นเดียวกับประชาชนพลเมือง เว้นแต่ที่จำกัดใน กฎหมาย หรือกฎ หรือข้อบังคับที่ออกโดยอาศัยอำนาจ กฎหมาย เฉพาะในส่วนที่เกี่ยวกับการเมือง สมรรถภาพ หรือ วินัย"" ""มาตรา 37 บุคคลมีหน้าที่รักษาไว้ซึ่งการปกครองระบอบ ประชาธิปไตย อันมีพระมหากษัตริย์เป็นประมุข และมีหน้าที่ เคารพต่อกฎหมาย ป้องกันประเทศ ช่วยเหลือราชการโดยทาง เสียภาษีและอื่น ๆ ภายในเงื่อนไขและวิธีการที่กฎหมายบัญญัติ"""
const_2495_s_4_wrapper,const_2495,amendment,2495,1952,Constitution 2495,post_coup_1947,military,const_2475,0,,4,wrapper,3.0,,chapter_new,"ให้เพิ่มความต่อไปนี้เป็นหมวด 3 และมาตรา 38 ถึงมาตรา 44 ของรัฐธรรมนูญแห่งราชอาณาจักรไทย ฉบับ พุทธศักราช 2475 ตามลำดับ --- ฉบับพิเศษ หน้า 15 ตอนที่ 15 เล่ม 69 ราชกิจจานุเบกษา 8 มีนาคม 2495 ""หมวด 3 แนวนโยบายแห่งรัฐ"
const_2495_s_38_quoted,const_2495,amendment,2495,1952,Constitution 2495,post_coup_1947,military,const_2475,0,,38,quoted,3.0,38.0,new_content,รัฐจะต้องรักษาไว้ซึ่งเอกราชและร่วมมือกับ กับนานาประเทศ เพื่อบำรุงสันติสุขของโลก
const_2495_s_39_quoted,const_2495,amendment,2495,1952,Constitution 2495,post_coup_1947,military,const_2475,0,,39,quoted,3.0,39.0,new_content,รัฐต้องมีกำลังทหารไว้เพื่อรักษาเอกราชและ ประโยชน์แห่งประเทศชาติ
const_2495_s_40_quoted,const_2495,amendment,2495,1952,Constitution 2495,post_coup_1947,military,const_2475,0,,40,quoted,3.0,40.0,new_content,รัฐจะต้องรักษาความสงบภายใน เพื่อยัง ผลให้ราษฎรประสบสันติสุข
const_2495_s_41_quoted,const_2495,amendment,2495,1952,Constitution 2495,post_coup_1947,military,const_2475,0,,41,quoted,3.0,41.0,new_content,รัฐพึงสนับสนุนให้เอกชนได้มีการริเริ่มในทาง เศรษฐกิจ และประกอบกิจการอันมีลักษณะเป็นสาธารณูปโภค ให้ประสานกันกับการดำเนินกิจการทางเศรษฐกิจส่วนเอกชน
const_2495_s_42_quoted,const_2495,amendment,2495,1952,Constitution 2495,post_coup_1947,military,const_2475,0,,42,quoted,3.0,42.0,new_content,รัฐพึงส่งเสริมและบำรุงการศึกษาอบรม การจัดระบบการศึกษาอบรมเป็นหน้าที่ของรัฐโดยเฉพาะ สถานศึกษาทั้งปวงย่อมอยู่ภายใต้การควบคุมดูแลของรัฐ การศึกษาขั้นอุดมศึกษา รัฐพึงจัดการให้สถานศึกษา ดำเนินกิจการของตนเองได้ภายในขอบเขตที่กฎหมายบัญญัติ --- ฉบับพิเศษ หน้า 16 ตอนที่ 15 เล่ม 69 ราชกิจจานุเบกษา 8 มีนาคม 2495
const_2495_s_43_quoted,const_2495,amendment,2495,1952,Constitution 2495,post_coup_1947,military,const_2475,0,,43,quoted,3.0,43.0,new_content,รัฐพึงส่งเสริมการสาธารณสุข ตลอดถึงการ มารดาและทารกสงเคราะห์ การป้องกันและปราบโรคระบาด รัฐจะต้องกระทำให้แก่ ประชาชนโดยไม่คิดมูลค่า
