section_id,doc_id,doc_type,year_th,year_ce,name_short,era,regime_type,parent_doc_id,chapter_number,chapter_title,section_number,section_role,target_chapter,target_section_no,change_mode,text
const_2534a_s_1,const_2534a,interim,2534,1991,Constitution 2534 (interim),modern_democracy,military,,0,บททั่วไป,1,content,,,content,ประเทศไทยเป็นราชอาณาจักรอันหนึ่งอันเดียว จะแบ่งแยกมิได้ พระมหากษัตริย์ทรงเป็นพระประมุขและทรงดำรงตำแหน่งจอมทัพไทย
const_2534a_s_2,const_2534a,interim,2534,1991,Constitution 2534 (interim),modern_democracy,military,,0,บททั่วไป,2,content,,,content,อำนาจอธิปไตยมาจากปวงชนชาวไทย พระมหากษัตริย์ผู้เป็นพระประมุขทรงใช้อำนาจนั้นแต่โดยบทบัญญัติแห่งธรรมนูญการปกครองนี้
const_2534a_s_3,const_2534a,interim,2534,1991,Constitution 2534 (interim),modern_democracy,military,,0,บททั่วไป,3,content,,,content,พระมหากษัตริย์ทรงใช้อำนาจนิติบัญญัติทางสภานิติบัญญัติแห่งชาติ ทรงใช้อำนาจบริหารทางคณะรัฐมนตรี และทรงใช้อำนาจตุลาการทางศาล
const_2534a_s_4,const_2534a,interim,2534,1991,Constitution 2534 (interim),modern_democracy,military,,0,บททั่วไป,4,content,,,content,องค์พระมหากษัตริย์ดำรงอยู่ในฐานะอันเป็นที่เคารพ สักการะผู้ใดจะละเมิดมิได้ และจะกล่าวหาหรือฟ้องร้องในทางใด ๆ มิได้
const_2534a_s_5,const_2534a,interim,2534,1991,Constitution 2534 (interim),modern_democracy,military,,0,บททั่วไป,5,content,,,content,พระมหากษัตริย์ทรงเลือกและแต่งตั้งผู้ทรงคุณวุฒิเป็นประธานองคมนตรีคนหนึ่ง และองคมนตรีอื่นอีกไม่เกินสิบสี่คน ประกอบเป็นคณะองคมนตรี คณะองคมนตรีมีหน้าที่ถวายความเห็นต่อพระมหากษัตริย์ในพระราชกรณียกิจทั้งปวงที่พระมหากษัตริย์ทรงปรึกษา การเลือกและแต่งตั้งองคมนตรี และการให้องคมนตรีพ้นจากตำแหน่งย่อมเป็นไปตามพระราชอัธยาศัย
const_2534a_s_6,const_2534a,interim,2534,1991,Constitution 2534 (interim),modern_democracy,military,,0,บททั่วไป,6,content,,,content,ให้มีสภานิติบัญญัติแห่งชาติมีหน้าที่จัดทำรัฐธรรมนูญ และพิจารณาร่างพระราชบัญญัติ ในการจัดทำรัฐธรรมนูญ ให้สภานิติบัญญัติแห่งชาติคำนึงถึงการเลือกตั้งทั่วไปซึ่งจะมีขึ้นภายในพุทธศักราช 2534
const_2534a_s_7,const_2534a,interim,2534,1991,Constitution 2534 (interim),modern_democracy,military,,0,บททั่วไป,7,content,,,content,สภานิติบัญญัติแห่งชาติประกอบด้วยสมาชิกจำนวนไม่น้อยกว่าสองร้อยคนแต่ไม่เกินสามร้อยคน ซึ่งพระมหากษัตริย์ทรงแต่งตั้งจากผู้มีสัญชาติไทยโดยกำเนิด ตามที่ประธานสภารักษาความสงบเรียบร้อยแห่งชาตินำความกราบบังคมทูล ถ้าตำแหน่งสมาชิกสภานิติบัญญัติแห่งชาติว่างลง พระมหากษัตริย์จะทรงแต่งตั้งบุคคลผู้มีคุณสมบัติตามวรรคหนึ่งเป็นสมาชิกแทนก็ได้ ประธานสภารักษาความสงบเรียบร้อยแห่งชาติเป็นผู้ลงนามรับสนองพระบรมราชโองการแต่งตั้งสมาชิกสภานิติบัญญัติแห่งชาติ
const_2534a_s_8,const_2534a,interim,2534,1991,Constitution 2534 (interim),modern_democracy,military,,0,บททั่วไป,8,content,,,content,ในกรณีที่สมาชิกสภานิติบัญญัติแห่งชาติผู้ใดกระทำการอันเป็นการเสื่อมเสียแก่เกียรติศักดิ์ของการเป็นสมาชิกสภานิติบัญญัติแห่งชาติ หรือมีพฤติการณ์อันเป็นการขัดขวางต่อการปฏิบัติหน้าที่ของสมาชิกสภานิติบัญญัติแห่งชาติ สมาชิกสภานิติบัญญัติแห่งชาติจำนวนไม่น้อยกว่ายี่สิบคนมีสิทธิเข้าชื่อร้องขอต่อประธานสภานิติบัญญัติแห่งชาติเพื่อให้ผู้นั้นพ้นจากสมาชิกภาพ มติของสภานิติบัญญัติแห่งชาติให้สมาชิกพ้นจากสมาชิกภาพตามวรรคหนึ่ง ต้องมีคะแนนเสียงไม่น้อยกว่าสองในสามของจำนวนสมาชิกทั้งหมดที่มีอยู่ในวันลงคะแนน
const_2534a_s_9,const_2534a,interim,2534,1991,Constitution 2534 (interim),modern_democracy,military,,0,บททั่วไป,9,content,,,content,พระมหากษัตริย์ทรงแต่งตั้งสมาชิกสภานิติบัญญัติแห่งชาติตามมติของสภาให้เป็นประธานสภาคคนหนึ่ง และเป็นรองประธานสภาคคนหนึ่งหรือหลายคนก็ได้ ประธานสภารักษาความสงบเรียบร้อยแห่งชาติเป็นผู้ลงนามรับสนองพระบรมราชโองการแต่งตั้งประธานสภานิติบัญญัติแห่งชาติและรองประธานสภานิติบัญญัติแห่งชาติ
const_2534a_s_10,const_2534a,interim,2534,1991,Constitution 2534 (interim),modern_democracy,military,,0,บททั่วไป,10,content,,,content,ให้สภานิติบัญญัติแห่งชาติแต่งตั้งคณะกรรมาธิการขึ้นคณะหนึ่งจำนวนไม่เกินยี่สิบคนทำหน้าที่ร่างรัฐธรรมนูญเพื่อเสนอต่อสภานิติบัญญัติแห่งชาติ ฉบับพิเศษ หน้า 5 คณะกรรมาธิการตามวรรคหนึ่งจะประกอบด้วยบุคคลซึ่งมิได้เป็นสมาชิกสภานิติบัญญัติแห่งชาติด้วยก็ได้
