section_id,doc_id,doc_type,year_th,year_ce,name_short,era,regime_type,parent_doc_id,chapter_number,chapter_title,section_number,section_role,target_chapter,target_section_no,change_mode,text
const_2557_s_1,const_2557,interim,2557,2014,Constitution 2557 (interim),post_coup_2014,military,,0,บททั่วไป,1,content,,,content,ประเทศไทยเป็นราชอาณาจักรอันหนึ่งอันเดียวจะแบ่งแยกมิได้
const_2557_s_2,const_2557,interim,2557,2014,Constitution 2557 (interim),post_coup_2014,military,,0,บททั่วไป,2,content,,,content,ประเทศไทยมีการปกครองระบอบประชาธิปไตยอันมีพระมหากษัตริย์ทรงเป็นประมุข เล่ม 131 ตอนที่ 55 ก 22 กรกฎาคม 2557 ให้บทบัญญัติของหมวด 2 พระมหากษัตริย์ ของรัฐธรรมนูญแห่งราชอาณาจักรไทย พุทธศักราช 2550 ซึ่งยังคงมีผลใช้บังคับอยู่ตามประกาศคณะรักษาความสงบแห่งชาติ ฉบับที่ 11/2557 ลงวันที่ 22 พฤษภาคม พุทธศักราช 2557 ยังคงใช้บังคับต่อไปเป็นส่วนหนึ่งของรัฐธรรมนูญนี้ และภายใต้บังคับมาตรา 43 วรรคหนึ่ง ที่ใดในบทบัญญัติดังกล่าวอ้างถึงรัฐสภาหรือประธานรัฐสภา ให้หมายถึงสภานิติบัญญัติแห่งชาติหรือประธานสภานิติบัญญัติแห่งชาติตามรัฐธรรมนูญนี้ แล้วแต่กรณี
const_2557_s_3,const_2557,interim,2557,2014,Constitution 2557 (interim),post_coup_2014,military,,0,บททั่วไป,3,content,,,content,อํานาจอธิปไตยเป็นของปวงชนชาวไทย พระมหากษัตริย์ผู้ทรงเป็นประมุข ทรงใช้อํานาจนั้นทางสภานิติบัญญัติแห่งชาติ คณะรัฐมนตรี และศาล ตามบทบัญญัติแห่งรัฐธรรมนูญนี้
const_2557_s_4,const_2557,interim,2557,2014,Constitution 2557 (interim),post_coup_2014,military,,0,บททั่วไป,4,content,,,content,ภายใต้บังคับบทบัญญัติแห่งรัฐธรรมนูญนี้ ศักดิ์ศรีความเป็นมนุษย์ สิทธิ เสรีภาพ และความเสมอภาค บรรดาที่ชนชาวไทยเคยได้รับการคุ้มครองตามประเพณีการปกครองประเทศไทย ในระบอบประชาธิปไตยอันมีพระมหากษัตริย์ทรงเป็นประมุขและตามพันธกรณีระหว่างประเทศที่ประเทศไทย มีอยู่แล้ว ย่อมได้รับการคุ้มครองตามรัฐธรรมนูญนี้
const_2557_s_5,const_2557,interim,2557,2014,Constitution 2557 (interim),post_coup_2014,military,,0,บททั่วไป,5,content,,,content,เมื่อไม่มีบทบัญญัติแห่งรัฐธรรมนูญนี้บังคับแก่กรณีใด ให้กระทําการนั้นหรือวินิจฉัย กรณีนั้นไปตามประเพณีการปกครองประเทศไทยในระบอบประชาธิปไตยอันมีพระมหากษัตริย์ทรงเป็นประมุข แต่ประเพณีการปกครองดังกล่าวต้องไม่ขัดหรือแย้งต่อรัฐธรรมนูญนี้ ในกรณีที่มีปัญหาเกี่ยวกับการวินิจฉัยกรณีใดตามความในวรรคหนึ่งเกิดขึ้นในวงงานของสภานิติบัญญัติ แห่งชาติ ให้สภานิติบัญญัติแห่งชาติเป็นผู้วินิจฉัยชี้ขาด หรือเมื่อมีกรณีที่เกิดขึ้นนอกวงงานของ สภานิติบัญญัติแห่งชาติ คณะรักษาความสงบแห่งชาติ คณะรัฐมนตรี ศาลฎีกา หรือศาลปกครองสูงสุด จะขอให้ศาลรัฐธรรมนูญวินิจฉัยชี้ขาดก็ได้ แต่สําหรับศาลฎีกาและศาลปกครองสูงสุดให้กระทําได้เฉพาะ เมื่อมีมติของที่ประชุมใหญ่ศาลฎีกาหรือที่ประชุมใหญ่ตุลาการในศาลปกครองสูงสุด และเฉพาะในส่วน ที่เกี่ยวกับการพิจารณาพิพากษาคดี
const_2557_s_6,const_2557,interim,2557,2014,Constitution 2557 (interim),post_coup_2014,military,,0,บททั่วไป,6,content,,,content,ให้มีสภานิติบัญญัติแห่งชาติประกอบด้วยสมาชิกจํานวนไม่เกินสองร้อยยี่สิบคน ซึ่งพระมหากษัตริย์ทรงแต่งตั้งจากผู้มีสัญชาติไทยโดยการเกิดและมีอายุไม่ต่ํากว่าสี่สิบปี ตามที่คณะรักษา ความสงบแห่งชาติถวายคําแนะนํา ให้สภานิติบัญญัติแห่งชาติทําหน้าที่สภาผู้แทนราษฎร วุฒิสภา และรัฐสภา
const_2557_s_7,const_2557,interim,2557,2014,Constitution 2557 (interim),post_coup_2014,military,,0,บททั่วไป,7,content,,,content,การถวายคําแนะนําเพื่อทรงแต่งตั้งสมาชิกสภานิติบัญญัติแห่งชาติ ให้คํานึงถึง ความรู้ความสามารถ ความหลากหลายของบุคคลจากกลุ่มต่าง ๆ ในภาครัฐ ภาคเอกชน ภาคสังคม ภาควิชาการ ภาควิชาชีพ และภาคอื่นที่จะเป็นประโยชน์ต่อการปฏิบัติหน้าที่ของสภานิติบัญญัติแห่งชาติ
const_2557_s_8,const_2557,interim,2557,2014,Constitution 2557 (interim),post_coup_2014,military,,0,บททั่วไป,8,content,,,content,สมาชิกสภานิติบัญญัติแห่งชาติต้องไม่มีลักษณะต้องห้าม ดังต่อไปนี้ (1) ดํารงตําแหน่งหรือเคยดํารงตําแหน่งใดในพรรคการเมืองภายในระยะเวลาสามปีก่อนวันที่ได้รับ การแต่งตั้งเป็นสมาชิกสภานิติบัญญัติแห่งชาติ (2) เป็นภิกษุ สามเณร นักพรต หรือนักบวช (3) เป็นบุคคลล้มละลายหรือเคยเป็นบุคคลล้มละลายทุจริต เล่ม 131 ตอนที่ 55 ก 22 กรกฎาคม 2557 (4) เคยถูกเพิกถอนสิทธิเลือกตั้ง (5) เคยถูกไล่ออก ปลดออก หรือให้ออกจากราชการ หน่วยงานของรัฐ หรือรัฐวิสาหกิจ เพราะทุจริตต่อหน้าที่หรือถือว่ากระทําการทุจริตหรือประพฤติมิชอบ (6) เคยต้องคําพิพากษาให้ทรัพย์สินตกเป็นของแผ่นดินเพราะร่ํารวยผิดปกติหรือมีทรัพย์สิน เพิ่มขึ้นผิดปกติ (7) อยู่ระหว่างต้องห้ามมิให้ดํารงตําแหน่งทางการเมือง หรือเคยถูกถอดถอนจากตําแหน่ง (8) เคยต้องคําพิพากษาถึงที่สุดว่ากระทําความผิดต่อตําแหน่งหน้าที่ราชการ หรือความผิดต่อ ตําแหน่งหน้าที่ในการยุติธรรม หรือกระทําผิดกฎหมายเกี่ยวกับยาเสพติด หรือกฎหมายเกี่ยวกับการพนัน ในฐานความผิดเป็นเจ้ามือหรือเจ้าสํานัก (9) เคยต้องคําพิพากษาถึงที่สุดให้จําคุก เว้นแต่ในความผิดอันได้กระทําโดยประมาทหรือ ความผิดลหุโทษ สมาชิกสภานิติบัญญัติแห่งชาติจะดํารงตําแหน่งสมาชิกสภาปฏิรูปแห่งชาติหรือรัฐมนตรี ในขณะเดียวกันมิได้
const_2557_s_9,const_2557,interim,2557,2014,Constitution 2557 (interim),post_coup_2014,military,,0,บททั่วไป,9,content,,,content,สมาชิกภาพของสมาชิกสภานิติบัญญัติแห่งชาติสิ้นสุดลงเมื่อ (1) ตาย (2) ลาออก (3) ขาดคุณสมบัติตามมาตรา 6 วรรคหนึ่ง หรือมีลักษณะต้องห้ามตามมาตรา 8 (4) สภานิติบัญญัติแห่งชาติมีมติให้พ้นจากสมาชิกภาพตามมาตรา 12 (5) ไม่แสดงตนเพื่อลงมติในที่ประชุมสภานิติบัญญัติแห่งชาติเกินจํานวนที่กําหนดไว้ในข้อบังคับ การประชุม ในกรณีที่มีปัญหาเกี่ยวกับการสิ้นสุดสมาชิกภาพของสมาชิกสภานิติบัญญัติแห่งชาติตามวรรคหนึ่ง ให้สภานิติบัญญัติแห่งชาติเป็นผู้วินิจฉัย
const_2557_s_10,const_2557,interim,2557,2014,Constitution 2557 (interim),post_coup_2014,military,,0,บททั่วไป,10,content,,,content,พระมหากษัตริย์ทรงแต่งตั้งสมาชิกสภานิติบัญญัติแห่งชาติเป็นประธานสภานิติบัญญัติ แห่งชาติคนหนึ่ง และเป็นรองประธานสภานิติบัญญัติแห่งชาติไม่เกินสองคน ตามมติของสภานิติบัญญัติ แห่งชาติ ให้หัวหน้าคณะรักษาความสงบแห่งชาติลงนามรับสนองพระบรมราชโองการแต่งตั้งสมาชิก สภานิติบัญญัติแห่งชาติ และประธานสภาและรองประธานสภานิติบัญญัติแห่งชาติ
