section_id,doc_id,doc_type,year_th,year_ce,name_short,era,regime_type,parent_doc_id,chapter_number,chapter_title,section_number,section_role,target_chapter,target_section_no,change_mode,text
const_2520_s_1,const_2520,interim,2520,1977,Constitution 2520,semi_democracy,military,,0,บททั่วไป,1,content,,,content,ประเทศไทยเป็นราชอาณาจักรอันหนึ่งอันเดียว จะแบ่งแยกมิได้ พระมหากษัตริย์ทรงเป็นพระประมุขและดำรงตำแหน่ง จอมทัพไทย ฉบับพิเศษ หน้า 3
const_2520_s_2,const_2520,interim,2520,1977,Constitution 2520,semi_democracy,military,,0,บททั่วไป,2,content,,,content,อำนาจอธิปไตยมาจากปวงชนชาวไทย พระมหากษัตริย์ผู้เป็นประมุขทรงใช้อำนาจนั้นแต่โดยบทบัญญัติแห่งธรรมนูญการปกครองนี้
const_2520_s_3,const_2520,interim,2520,1977,Constitution 2520,semi_democracy,military,,0,บททั่วไป,3,content,,,content,พระมหากษัตริย์ทรงใช้อำนาจนิติบัญญัติทางสภานิติบัญญัติแห่งชาติ ทรงใช้อำนาจบริหารทางคณะรัฐมนตรี และทรงใช้อำนาจตุลาการทางศาล
const_2520_s_4,const_2520,interim,2520,1977,Constitution 2520,semi_democracy,military,,0,บททั่วไป,4,content,,,content,องค์พระมหากษัตริย์ดำรงอยู่ในฐานะอันเป็นที่เคารพสักการะ ผู้ใดจะละเมิดมิได้ และจะกล่าวหาหรือฟ้องร้องในทางใด ๆ มิได้
const_2520_s_5,const_2520,interim,2520,1977,Constitution 2520,semi_democracy,military,,0,บททั่วไป,5,content,,,content,พระมหากษัตริย์ทรงเลือกและแต่งตั้งผู้ทรงคุณวุฒิเป็นประธานองคมนตรีคนหนึ่ง และองคมนตรีอื่นอีกไม่เกินสิบสี่คน ประกอบเป็นคณะองคมนตรี คณะองคมนตรีมีหน้าที่ถวายความเห็นต่อพระมหากษัตริย์ในพระราชกรณียกิจทั้งปวงที่พระมหากษัตริย์ทรงปรึกษา การเลือกและแต่งตั้งองคมนตรี และการให้องคมนตรีพ้นจากตำแหน่งย่อมเป็นไปตามพระราชอัธยาศัย
const_2520_s_6,const_2520,interim,2520,1977,Constitution 2520,semi_democracy,military,,0,บททั่วไป,6,content,,,content,ให้มีสภานิติบัญญัติแห่งชาติ มีหน้าที่จัดทำรัฐธรรมนูญ และพิจารณาร่างพระราชบัญญัติ ในการจัดทำรัฐธรรมนูญ ให้สภานิติบัญญัติแห่งชาติคำนึงถึงการเลือกตั้งทั่วไป ซึ่งจะมีขึ้นภายในปีพุทธศักราช 2521 ฉบับพิเศษ หน้า 4
const_2520_s_7,const_2520,interim,2520,1977,Constitution 2520,semi_democracy,military,,0,บททั่วไป,7,content,,,content,สภานิติบัญญัติแห่งชาติประกอบด้วยสมาชิกจำนวนไม่น้อยกว่าสามร้อยคนแต่ไม่เกินสี่ร้อยคน ซึ่งพระมหากษัตริย์ทรงแต่งตั้งจากผู้มีสัญชาติไทยโดยกำเนิด ตามที่ประธานสภานโยบายแห่งชาตินำความกราบบังคมทูล ถ้าตำแหน่งสมาชิกสภานิติบัญญัติแห่งชาติว่างลง พระมหา กษัตริย์จะทรงแต่งตั้งบุคคลผู้มีคุณสมบัติตามวรรคหนึ่งเข้าเป็นสมาชิกแทนก็ได้ ประธานสภานโยบายแห่งชาติเป็นผู้รับสนองพระบรมราชโองการแต่งตั้งสมาชิกสภานิติบัญญัติแห่งชาติ พระมหากษัตริย์ทรงไว้ซึ่งพระราชอำนาจที่จะให้สมาชิกสภานิติบัญญัติแห่งชาติพ้นจากตำแหน่งตามที่ประธานสภานิติบัญญัติแห่งชาติถวายคำแนะนำตามมติของสภานิติบัญญัติแห่งชาติ และประธานสภานิติบัญญัติแห่งชาติเป็นผู้ลงนามรับสนองพระบรมราชโองการให้สมาชิกพ้นจากตำแหน่ง
const_2520_s_8,const_2520,interim,2520,1977,Constitution 2520,semi_democracy,military,,0,บททั่วไป,8,content,,,content,พระมหากษัตริย์ทรงแต่งตั้งสมาชิกสภานิติบัญญัติแห่งชาติตามมติของสภาให้เป็นประธานสภาคนหนึ่ง เป็นรองประธานสภาคนหนึ่งหรือหลายคนก็ได้ ฉบับพิเศษ หน้า 5
const_2520_s_9,const_2520,interim,2520,1977,Constitution 2520,semi_democracy,military,,0,บททั่วไป,9,content,,,content,ให้สภานิติบัญญัติแห่งชาติแต่งตั้งคณะกรรมาธิการขึ้นคณะหนึ่งทำหน้าที่ร่างรัฐธรรมนูญ เพื่อเสนอต่อสภานิติบัญญัติแห่งชาติ คณะกรรมาธิการร่างรัฐธรรมนูญจะมีจำนวนเท่าใด และจะประกอบด้วยบุคคลซึ่งมิได้เป็นสมาชิกสภานิติบัญญัติแห่งชาติหรือไม่ ให้เป็นไปตามมติของสภานิติบัญญัติแห่งชาติ
const_2520_s_10,const_2520,interim,2520,1977,Constitution 2520,semi_democracy,military,,0,บททั่วไป,10,content,,,content,เมื่อสภานิติบัญญัติแห่งชาติได้รับร่างรัฐธรรมนูญจากคณะกรรมาธิการตามมาตรา 9 แล้ว ให้พิจารณาร่างรัฐธรรมนูญนั้นเป็นสามารถ การพิจารณาในวาระที่หนึ่งและวาระที่สอง ให้เป็นไปตามข้อบังคับการประชุมของสภานิติบัญญัติแห่งชาติ สำหรับวาระที่สามให้กระทำได้เมื่อการพิจารณาวาระที่สองได้ล่วงพ้นไปแล้วสิบห้าวัน การออกเสียงลงคะแนนในวาระที่สาม ให้ใช้วิธีเรียกชื่อและต้องมีคะแนนเสียงเห็นชอบด้วยในการที่จะให้ประกาศใช้ เป็นรัฐธรรมนูญไม่ต่ำกว่าสองในสามของจำนวนสมาชิกทั้งหมด การประชุมในวาระที่สาม ต้องมีสมาชิกมาประชุมไม่น้อยกว่าสามในสี่ของจำนวนสมาชิกทั้งหมด จึงจะเป็นองค์ประชุม ฉบับพิเศษ หน้า 6 เมื่อสภานิติบัญญัติแห่งชาติได้ลงมติให้ความเห็นชอบในวาระที่สามแล้ว ให้ประธานสภานิติบัญญัติแห่งชาตินำร่างรัฐธรรมนูญขึ้นทูลเกล้าทูลกระหม่อมถวายพระมหากษัตริย์เพื่อทรงลงพระปรมาภิไธยประกาศใช้เป็นรัฐธรรมนูญ การประกาศใช้รัฐธรรมนูญ ให้ประธานสภานิติบัญญัติแห่งชาติลงนามรับสนองพระบรมราชโองการ
